state,county,inf_rate,mrt_rate,Density_per_square_mile_of_land_area_Population,Perct_Total_age0to17,Perct_Total_age18to64,Perct_Total_age65plus,Perct_Total_age85plus,ICU_Beds
Oklahoma,Love,0.0,0.0,18.3,24.28458654,56.62127492,19.09413854,1.91434774,0
Oklahoma,Major,0.0,0.0,7.9,25.27472527,53.79382522,20.9314495,2.786499215,0
Oklahoma,Marshall,0.0,0.0,42.7,23.08699274,55.19457337,21.71843389,2.409853624,0
Oklahoma,Mayes,0.0,0.0,63.0,23.34882137,58.22122753,18.429951100000004,1.710171017,0
Oklahoma,McClain,1.11,0.0,60.5,25.67212705,58.8370639,15.49080905,1.410528948,0
Oklahoma,McCurtain,0.0,0.0,17.9,25.13225086,56.64006360000001,18.22768553,2.060972999,0
Oklahoma,McIntosh,0.0,0.0,32.7,20.31289427,54.43350997,25.25359576,2.846328539,0
Oklahoma,Murray,0.0,0.0,32.4,23.02730596,57.23500323,19.73769082,2.171576005,0
Oklahoma,Muskogee,0.84,2.0,87.6,24.33954536,58.93625113,16.7242035,2.025979345,24
Oklahoma,Noble,0.0,0.0,15.8,23.57161839,57.05554079,19.37284082,2.382850562,0
Oklahoma,Nowata,0.0,0.0,18.6,22.78332355,58.01526718,19.20140928,2.319436289,0
Oklahoma,Okfuskee,0.0,0.0,19.7,22.582245,59.69581749,17.72193751,1.950735659,0
Oklahoma,Oklahoma,1.18,0.842105263,1013.8,25.66068874,60.6728389,13.66647237,1.6532043369999998,300
Oklahoma,Okmulgee,0.0,0.0,57.5,23.50071736,57.61053867,18.88874397,2.295552367,0
Oklahoma,Osage,0.0,0.0,21.1,21.73182456,58.30390947,19.96426596,2.078104394,0
Oklahoma,Ottawa,0.0,0.0,67.6,24.51643945,57.13552526,18.34803528,2.200481155,9
Oklahoma,Pawnee,0.33,0.0,29.2,23.66076876,57.0347773,19.30445394,2.050030506,0
Oklahoma,Payne,1.33,0.0,113.0,19.27474403,68.16065334,12.56460263,1.65163335,11
Oklahoma,Pittsburg,0.0,0.0,35.1,22.2098138,57.75691137,20.03327484,2.39077421,15
Oklahoma,Pontotoc,0.0,0.0,52.0,24.20320548,59.28308103,16.51371349,2.18579235,12
Oklahoma,Pottawatomie,0.0,0.0,88.2,23.6326862,60.05723799,16.31007581,1.803822287,14
Oklahoma,Rogers,0.0,0.0,128.6,23.34971299,60.25504436,16.39524265,1.712254305,6
Oklahoma,Seminole,0.0,0.0,40.3,24.7945317,57.17308162,18.03238669,2.005858898,0
Oklahoma,Sequoyah,0.0,0.0,63.0,22.87816606,58.17528352,18.94655043,1.869885136,0
Oklahoma,Stephens,0.0,0.0,51.8,23.14110713,56.90743095,19.95146192,2.591008899,9
Oklahoma,Texas,0.0,0.0,10.1,27.86115864,60.42043510000001,11.71840626,1.383524811,0
Oklahoma,Tillman,0.0,0.0,9.2,23.13554709,56.8726184,19.99183451,2.191072401,0
Oklahoma,Tulsa,0.96,0.8888888890000001,1058.1,25.30106731,60.30600284,14.39292985,1.836325498,379
Oklahoma,Wagoner,0.0,0.0,130.1,24.34527525,59.35588566,16.2988391,1.450505555,6
Oklahoma,Washington,1.25,8.0,122.7,23.93380013,56.58623151,19.47996837,2.883706576,8
Oklahoma,Washita,0.0,0.0,11.6,25.33477128,56.62802193,18.03720679,2.678170217,0
Oklahoma,Woods,0.0,0.0,6.9,20.33269641,62.56041362,17.10688996,2.911093627,0
Oregon,Benton,0.19,6.0,126.6,16.25172365,67.52152528,16.22675107,1.928317825,12
Oregon,Clackamas,1.12,2.666666667,201.0,21.51415009,60.38382503,18.10202488,2.10851409,54
Oregon,Clatsop,0.0,0.0,44.7,19.09767629,58.47500251,22.4273212,1.931395232,4
Oregon,Columbia,0.0,0.0,75.1,21.12950341,60.14281078,18.72768582,1.794680871,0
Oregon,Coos,0.0,0.0,39.5,18.40376462,55.77505475,25.82118064,2.706984112,12
Oregon,Crook,0.0,0.0,7.0,19.75950057,55.33581933,24.9046801,2.317006746,0
Oregon,Curry,0.0,0.0,13.7,14.48297024,51.32599833,34.19103143,3.410336212,0
Oregon,Deschutes,0.8,0.0,52.3,20.1280235,59.86739307,20.00458343,1.894831142,36
Oregon,Douglas,2.46,0.0,21.4,19.34568338,54.9259632,25.72835342,3.112900447,32
Oregon,Grant,0.0,0.0,1.6,17.71181717,51.90914158,30.37904125,3.915830546,0
Oregon,Jackson,0.27,0.0,73.0,20.60674792,57.42425899,21.9689931,2.602430271,50
Oregon,Jefferson,0.0,0.0,12.2,23.47883598,57.0353836,19.48578042,1.467427249,0
Oregon,Josephine,0.24,0.0,50.4,19.58738114,54.42770016,25.9849187,3.023125422,12
Oregon,Klamath,0.83,0.0,11.2,21.73739524,57.06620549,21.19639927,2.091555437,0
Oregon,Lane,1.22,0.0,77.2,18.40515686,62.26136756,19.33347558,2.197776145,67
Oregon,Lincoln,0.0,0.0,47.0,16.92313922,54.64485300000001,28.43200778,2.545152669,0
Oregon,Linn,0.53,2.0,50.9,22.52248007,58.88797267,18.58954726,1.992382299,11
Oregon,Malheur,0.0,0.0,3.2,26.05044752,57.49389748,16.455655,2.203417413,8
Oregon,Marion,1.18,1.7777777780000001,266.7,24.62954207,59.70196155,15.66849637,1.89149763,68
Oregon,Morrow,0.0,0.0,5.5,27.55891664,55.90045726,16.5406261,1.51248681,0
Oregon,Multnomah,1.48,2.0,1704.9,18.83295561,67.73156131,13.43548308,1.538281519,165
Oregon,Polk,0.29,0.0,101.8,22.78902785,59.28972006,17.92125208,2.093061454,0
Oregon,Tillamook,0.0,0.0,22.9,18.89722627,55.31041177,25.79236197,2.392951805,4
Oregon,Umatilla,2.86,0.0,23.6,25.22188967,59.14262862,15.63548171,1.861551164,3
Oregon,Union,0.0,0.0,12.6,22.50481841,57.32209667,20.17308492,2.671856695,4
Oregon,Wallowa,0.0,0.0,2.2,18.62731253,52.19601751,29.17666996,3.516452478,0
Oregon,Wasco,0.0,0.0,10.6,22.15053763,57.2571213,20.59234107,2.622146765,17
Oregon,Washington,0.6,1.333333333,731.4,22.85680824,63.71359975,13.42959202,1.625745573,85
Oregon,Yamhill,0.7,0.0,138.6,22.1640717,60.69886544,17.13706286,2.17659483,11
Pennsylvania,Adams,2.72,0.0,195.5,19.9920242,59.62688817,20.38108763,2.60769762,8
Pennsylvania,Allegheny,0.7,6.526315789,1675.6,18.69166779,62.40098092,18.90735129,2.955635511,580
Pennsylvania,Armstrong,0.0,0.0,105.5,19.16859476,58.86183596,21.96956928,2.980249146,12
Pennsylvania,Beaver,3.76,5.846153846,392.3,19.41702784,59.08754295,21.49542922,3.128528244,20
Pennsylvania,Bedford,0.0,0.0,49.2,19.44121554,57.68847559,22.87030887,3.128113584,4
Pennsylvania,Berks,3.22,9.0,480.4,22.33334603,60.44621946,17.22043451,2.529322721,71
Pennsylvania,Blair,0.0,0.0,241.7,20.42337459,58.80384025,20.77278516,2.992848513,50
Pennsylvania,Bradford,0.0,0.0,54.6,21.96505186,56.73894104,21.296007100000004,2.625219864,42
Pennsylvania,Bucks,2.05,5.263157895,1034.7,20.41022294,60.95543581,18.63434125,2.619409578,90
Pennsylvania,Butler,0.84,1.0,233.1,19.96615005,61.22423997,18.80960998,2.636677169,35
Pennsylvania,Cambria,0.0,0.0,208.7,19.21278372,58.21377059,22.57344568,3.423669627,30
Pennsylvania,Carbon,0.0,0.0,171.1,19.26759774,59.51858253,21.21381973,2.548772323,13
Pennsylvania,Centre,0.11,0.0,138.7,15.02472283,70.72817174,14.24710543,1.896747643,0
Pennsylvania,Chester,2.14,5.882352941000001,664.7,22.62999812,61.0237412,16.34626067,2.1718392630000003,93
Pennsylvania,Clarion,0.0,0.0,66.6,18.65184765,61.74218005,19.6059723,2.485881534,7
Pennsylvania,Clearfield,0.0,0.0,71.3,18.20552225,61.27374414,20.52073361,2.841739306,27
Pennsylvania,Clinton,0.0,0.0,44.2,20.19956571,61.10536656,18.69506773,2.406679764,10
Pennsylvania,Columbia,3.61,4.0,139.3,17.69432901,62.78110486,19.52456612,2.682718162,22
Pennsylvania,Crawford,0.0,0.0,87.7,20.67173742,58.75174870000001,20.57651388,2.281838167,16
Pennsylvania,Cumberland,2.78,1.333333333,431.6,20.25192604,61.23544783,18.51262613,2.609148725,45
Pennsylvania,Dauphin,2.38,5.0,510.6,22.50295023,60.53475859,16.96229118,2.222687362,142
Pennsylvania,Delaware,2.1,5.333333333,3040.5,21.94028873,61.66186514,16.39784613,2.592115817,100
Pennsylvania,Elk,0.0,0.0,38.6,19.45705857,58.53359409,22.00934734,3.135669064,0
Pennsylvania,Erie,2.0,0.0,351.1,21.37608845,60.65000129,17.97391026,2.550163382,88
Pennsylvania,Fayette,0.94,0.0,172.8,19.17418603,59.66452266,21.16129131,2.875629595,15
Pennsylvania,Franklin,2.94,0.0,193.7,22.2204282,58.12962186,19.64994995,2.7164400810000005,24
Pennsylvania,Fulton,0.0,0.0,33.9,20.06472492,58.38325415,21.55202093,2.093231426,0
Pennsylvania,Greene,0.0,0.0,67.2,19.38037583,61.7295787,18.89004547,2.309209445,0
Pennsylvania,Huntingdon,0.0,0.0,52.5,18.01939426,61.2446865,20.73591923,2.570403826,7
Pennsylvania,Indiana,0.0,0.0,107.5,18.12049562,62.37677661,19.50272778,2.546715423,12
Pennsylvania,Jefferson,0.0,0.0,69.3,21.03755643,57.88822438,21.0742192,2.923856007,5
Pennsylvania,Juniata,0.0,0.0,63.0,22.40123057,57.51295337,20.08581606,2.695919689,0
Pennsylvania,Lackawanna,1.85,4.2,467.1,20.51443834,59.53186301,19.95369865,3.039949144,51
Pennsylvania,Lancaster,1.83,12.33333333,550.4,23.54251716,58.50904321,17.94843963,2.824358807,64
Pennsylvania,Lawrence,0.0,0.0,254.4,19.82502553,58.18597419,21.98900028,3.389260188,18
Pennsylvania,Lebanon,3.14,12.0,369.1,22.74580013,57.86687802,19.38732185,2.870203943,18
Pennsylvania,Lehigh,1.21,3.111111111,1012.5,22.60445531,60.68622657,16.70931812,2.45395273,143
Pennsylvania,Luzerne,0.9,4.0,360.4,19.71062126,60.39805318,19.89132556,3.039861985,71
Pennsylvania,Lycoming,0.0,0.0,94.5,20.4699817,60.2319116,19.2981067,2.793320664,32
Pennsylvania,McKean,0.0,0.0,44.4,19.70074204,60.86945909,19.42979887,2.746045694,5
Pennsylvania,Mercer,1.8,0.0,173.4,19.39141512,58.9331695,21.67541538,3.380826324,45
Pennsylvania,Mifflin,0.0,0.0,113.6,22.18856821,56.10315434,21.70827744,2.985591277,10
Pennsylvania,Monroe,0.8,2.6086956519999998,279.2,19.64874607,63.13603568,17.21521825,1.736211484,44
Pennsylvania,Montgomery,1.26,5.647058824,1655.9,21.50822347,60.73612968,17.75564685,2.815337604,215
Pennsylvania,Montour,2.62,0.0,140.3,20.42214912,58.53618421,21.04166667,3.558114035,42
Pennsylvania,Northampton,1.31,2.260869565,805.4,19.98838609,60.99794296,19.01367095,2.994353804,64
Pennsylvania,Northumberland,0.0,0.0,206.2,19.54261498,59.09445231,21.36293271,3.100468803,6
Pennsylvania,Perry,0.0,0.0,83.4,21.40055051,60.10966861,18.48978088,1.816250894,0
Pennsylvania,Philadelphia,1.69,7.40625,11379.5,21.71338608,64.63401547,13.65259845,1.897309452,528
Pennsylvania,Pike,1.7,1.333333333,105.3,17.95183523,59.26912556,22.77903921,2.249119482,0
Pennsylvania,Potter,0.0,0.0,16.1,20.37660931,55.55889785,24.06449284,3.152448562,4
Pennsylvania,Schuylkill,1.51,6.0,190.4,19.71253,59.87034287,20.41712713,2.9162296660000004,16
Pennsylvania,Snyder,0.0,0.0,120.8,20.96941293,60.05180069,18.97878638,2.55303404,0
Pennsylvania,Somerset,0.0,0.0,72.4,17.88186932,59.75903289,22.35909779,3.30214193,14
Pennsylvania,Sullivan,0.0,0.0,14.3,10.62427936,61.07725251,28.29846813,3.376708944,0
Pennsylvania,Susquehanna,0.0,0.0,52.7,18.47298529,57.86543152,23.66158319,2.724876198,4
Pennsylvania,Tioga,0.0,0.0,37.0,19.96908962,57.99376886,22.03714153,2.673993573,6
Pennsylvania,Union,0.0,0.0,142.2,18.1467009,63.78921514,18.06408396,2.8871273860000004,12
Pennsylvania,Venango,0.0,0.0,81.5,19.43198221,58.14574962,22.42226817,3.0488042760000003,8
Pennsylvania,Warren,0.0,0.0,47.3,19.33515621,57.7573548,22.90748899,3.050787382,6
Pennsylvania,Washington,0.72,0.0,242.5,19.45154476,59.99488777,20.55356747,2.77941219,50
Pennsylvania,Wayne,1.25,8.0,72.8,16.61596068,59.22653873,24.15750059,2.521647554,8
Pennsylvania,Westmoreland,1.0,2.666666667,355.4,18.287218600000006,58.99472635,22.71805505,3.2086842680000003,51
Pennsylvania,Wyoming,0.0,0.0,71.2,19.32263551,59.49863196,21.17873253,2.211047844,6
Pennsylvania,York,2.25,4.0,481.1,22.08921795,60.46248603,17.44829602,2.211375657,60
Rhode Island,Kent,0.0,0.0,985.9,18.68840053,62.41631627,18.8952832,2.736465663,15
Rhode Island,Newport,0.0,0.0,809.6,16.90533304,60.90596302,22.18870393,3.22623634,10
Rhode Island,Providence,0.0,0.0,1530.3,20.54382754,64.17249923,15.28367323,2.453292332,237
Rhode Island,Washington,0.0,0.0,385.7,16.51780407,62.74657431,20.73562162,2.773837168,17
South Carolina,Abbeville,3.56,0.0,51.8,20.06438205,58.16388900000001,21.77172894,2.408214824,6
South Carolina,Aiken,1.31,12.0,149.5,21.75252803,58.82550870000001,19.42196327,2.067284136,35
South Carolina,Allendale,0.0,0.0,25.5,18.87004381,61.02437381,20.10558239,2.10041559,0
South Carolina,Anderson,1.05,0.0,261.6,22.87088118,59.08011692,18.04900191,1.886453647,40
South Carolina,Bamberg,0.0,0.0,40.6,19.08231173,59.22241681,21.69527145,2.935201401,0
South Carolina,Barnwell,0.0,0.0,41.2,23.85373247,57.80125047,18.34501705,2.098332702,0
South Carolina,Beaufort,0.67,0.0,281.5,18.55867313,54.18223247,27.259094399999995,2.566833585,24
South Carolina,Berkeley,2.29,8.0,161.8,23.8585017,62.38698093,13.75451737,1.048889371,0
South Carolina,Calhoun,0.0,0.0,39.8,18.8292011,57.90633609,23.26446281,2.417355372,0
South Carolina,Charleston,0.6,2.0,382.3,19.69253889,63.89450734,16.41295377,1.7671622669999998,221
South Carolina,Cherokee,0.0,0.0,140.9,23.02112898,60.16328533,16.81558569,1.769508392,12
South Carolina,Chester,0.0,0.0,57.1,22.46131903,58.76406933,18.77461164,2.1084617530000003,6
South Carolina,Chesterfield,0.0,0.0,58.5,21.92595183,59.7259256,18.34812257,1.691655374,6
South Carolina,Clarendon,1.23,2.0,57.6,19.22551929,57.29080119,23.48367953,2.056379822,6
South Carolina,Colleton,1.5,0.0,36.8,22.27827934,57.55443441,20.16728625,1.911842804,8
South Carolina,Darlington,2.56,0.0,122.4,22.18047364,58.84105266,18.9784737,1.923595102,12
South Carolina,Dillon,12.0,0.0,79.2,25.30474852,58.02804013,16.66721135,1.866074055,6
South Carolina,Dorchester,0.97,0.0,238.2,24.41004189,61.50068162,14.08927649,1.272354915,0
South Carolina,Edgefield,0.8,0.0,53.9,18.09108384,63.15244714,18.75646902,2.014638474,0
South Carolina,Fairfield,0.76,0.0,34.9,19.19025087,59.07061869,21.73913043,1.986429783,0
South Carolina,Florence,4.74,0.571428571,171.1,23.58876367,59.4228389,16.98839743,1.7074530069999998,98
South Carolina,Georgetown,0.0,0.0,73.9,18.37459236,53.84986104,27.7755466,2.2811611430000003,10
South Carolina,Greenville,1.82,1.5,574.7,23.01847678,61.20284785,15.77867537,1.702990784,137
South Carolina,Greenwood,4.47,0.0,153.2,22.57389633,58.91491497,18.5111887,2.579833477,30
South Carolina,Hampton,0.0,0.0,37.7,21.27021859,60.31729626,18.41248514,1.932716655,6
South Carolina,Horry,1.48,2.857142857,237.5,17.93274386,58.11499156,23.95226458,1.751577088,100
South Carolina,Jasper,1.09,0.0,37.8,20.32722378,60.30858445,19.36419178,1.594698146,4
South Carolina,Kershaw,0.35,4.0,84.9,23.12324674,58.53915112,18.33760215,1.859982925,10
South Carolina,Lancaster,0.76,0.0,139.6,21.79282869,57.17655693,21.03061438,1.837911512,20
South Carolina,Laurens,0.0,0.0,93.2,21.78105502,59.69489805,18.52404693,2.244977162,8
South Carolina,Lee,1.69,2.666666667,46.9,20.14350718,61.49807489999999,18.35841792,1.709252129,0
South Carolina,Lexington,1.13,2.0,375.4,23.14799751,61.06354565,15.78845685,1.62897584,55
South Carolina,Marion,0.0,0.0,67.6,22.81645672,57.33109958,19.8524437,1.887947421,10
South Carolina,Marlboro,4.0,0.0,60.3,19.91438745,62.05015531,18.03545723,1.681945602,0
South Carolina,McCormick,0.0,0.0,28.5,11.8597237,53.20935175,34.93092455,2.136025505,0
South Carolina,Newberry,2.67,0.0,59.5,21.8172378,58.57736241,19.60539979,2.250778816,7
South Carolina,Oconee,0.0,0.0,118.6,19.92369919,56.85941766,23.21688315,2.082323219,12
South Carolina,Orangeburg,0.65,0.0,83.6,21.90627372,58.40752755,19.68619873,2.172912784,20
South Carolina,Pickens,1.57,0.0,240.2,18.9791655,64.48450019,16.53633431,1.87214356,15
South Carolina,Richland,1.27,1.6,507.9,21.3784686,65.88803983,12.73349157,1.313631276,211
South Carolina,Saluda,4.0,0.0,43.9,21.66082555,58.5767134,19.76246106,2.365654206,0
South Carolina,Spartanburg,0.9,1.0,351.9,23.09772913,60.71433123,16.18793965,1.612677133,39
South Carolina,Sumter,0.86,2.0,161.6,23.80389064,59.75101397,16.44509539,1.839229383,17
South Carolina,Union,0.0,0.0,56.3,21.21853338,58.51878876,20.26267785,2.280189712,6
South Carolina,Williamsburg,0.0,0.0,36.8,20.7148925,58.24021434,21.04489316,2.260994576,4
South Carolina,York,0.67,0.0,332.2,24.25780138,61.42865481,14.3135438,1.301629225,24
South Dakota,Beadle,0.0,0.0,13.8,27.58036329,55.42551501,16.9941217,2.923264312,6
South Dakota,Brookings,0.0,0.0,40.3,20.50124886,67.59196185,11.90678928,1.640554042,0
South Dakota,Brown,1.71,0.0,21.3,23.94953708,58.88951063,17.16095228,2.907213348,10
South Dakota,Clay,0.0,0.0,33.6,17.49163165,70.27989459,12.22847376,1.566839969,0
South Dakota,Codington,0.0,0.0,39.5,24.00142781,58.33303587,17.66553632,2.819917901,8
South Dakota,Davison,0.0,0.0,44.8,22.93582617,58.24658919,18.81758464,3.663466397,8
South Dakota,Hamlin,0.0,0.0,11.6,31.4842088,52.9209622,15.594829,2.634593356,0
South Dakota,Hughes,0.0,0.0,23.0,24.08498584,58.59490085,17.32011331,2.509915014,6
South Dakota,Hutchinson,0.0,0.0,9.0,25.47425474,51.53116531,22.99457995,5.067750678,0
South Dakota,Lake,0.0,0.0,19.9,20.11947614,57.8923183,21.98820556,2.121467412,0
South Dakota,Lawrence,0.0,0.0,30.1,17.87032361,60.30845732,21.82121907,2.73105163,5
South Dakota,Lincoln,0.0,0.0,77.7,27.99836754,59.13241621,12.86921625,1.5797439080000002,0
South Dakota,McCook,0.0,0.0,9.8,27.53335737,53.47998558,18.98665705,2.921024162,0
South Dakota,Meade,0.0,0.0,7.3,22.84229872,61.9035838,15.25411748,1.618717749,3
South Dakota,Minnehaha,6.39,2.0,210.0,25.43136523,61.48821004,13.08042473,1.759679794,54
South Dakota,Moody,0.0,0.0,12.5,26.05259158,55.19075847,18.75664995,2.629578963,0
South Dakota,Pennington,0.0,0.0,36.4,22.91526819,59.10640926,17.97832255,2.229501741,38
South Dakota,Roberts,0.0,0.0,9.2,28.61108452,51.92878338,19.460132100000006,2.842921413,0
South Dakota,Spink,0.0,0.0,4.3,22.98691301,56.25866051,20.75442648,3.77213241,0
South Dakota,Turner,0.0,0.0,13.5,24.38271605,54.89078822,20.72649573,3.454415954,0
South Dakota,Union,0.0,0.0,31.3,24.19489084,57.67334657,18.1317626,2.33049491,0
South Dakota,Walworth,0.0,0.0,7.7,23.69787006,52.81904421,23.48308573,3.937712547,4
South Dakota,Yankton,0.0,0.0,43.1,21.2514758,59.89767808,18.85084612,3.178975906,10
Tennessee,Anderson,1.45,0.0,222.8,21.0219398,58.90013336,20.07792683,2.817656442,25
Tennessee,Bedford,0.0,0.0,95.1,25.39867042,59.51710918,15.0842204,1.372405074,8
Tennessee,Benton,0.0,0.0,41.8,20.0321305,56.33341572,23.63445378,2.471576866,0
Tennessee,Bledsoe,0.0,0.0,31.7,15.25584548,66.28939343,18.4547611,1.74855981,0
Tennessee,Blount,0.0,0.0,220.2,20.22017678,59.54746515,20.23235807,2.191109182,16
Tennessee,Bradley,0.65,0.0,301.0,21.77705735,61.09981542,17.12312723,1.830839431,27
Tennessee,Campbell,0.89,0.0,84.8,20.58712073,58.6665993,20.74627997,2.033701336,10
Tennessee,Cannon,0.0,0.0,52.0,21.42165676,60.24754529,18.33079795,1.943023095,0
Tennessee,Carroll,2.0,0.0,47.6,21.36331192,58.29764454,20.33904354,2.376873662,6
Tennessee,Carter,0.0,0.0,168.3,18.35814804,59.70080389,21.94104807,2.505723057,8
Tennessee,Cheatham,1.18,0.0,129.3,22.15188308,62.87989317,14.96822374,1.199337273,0
Tennessee,Chester,1.33,0.0,60.0,22.07686965,60.75480435,17.168326,2.130122714,0
Tennessee,Claiborne,0.0,0.0,74.1,19.08300794,60.97115506,19.94583701,1.747701222,5
Tennessee,Clay,0.0,0.0,33.2,20.17623429,55.5008423,24.32292342,2.46209667,0
Tennessee,Cocke,10.67,0.0,82.1,20.33599821,58.59842344,21.06557835,1.769441494,5
Tennessee,Coffee,0.0,0.0,123.1,23.96050269,58.76840215,17.27109515,1.933572711,14
Tennessee,Crockett,0.0,0.0,54.9,23.55527638,57.65633724,18.78838638,2.393914015,0
Tennessee,Cumberland,1.7,0.0,82.3,17.50372865,51.81740486,30.67886649,2.8689692160000004,12
Tennessee,Davidson,1.2,2.153846154,1243.3,20.79551017,66.96126263,12.2432272,1.451370008,614
Tennessee,Decatur,0.0,0.0,35.2,21.04049206,55.53562276,23.42388519,2.947206561,0
Tennessee,DeKalb,0.0,0.0,61.5,21.60591916,60.02582183,18.36825901,1.713179064,4
Tennessee,Dickson,2.0,0.0,101.4,23.09059612,60.71548853,16.19391535,1.6147139169999998,6
Tennessee,Dyer,2.22,0.0,74.8,23.92015005,58.48606645,17.59378349,1.859592712,10
Tennessee,Fayette,1.87,0.0,54.5,18.99671662,59.63660602,21.36667736,1.908312144,0
Tennessee,Fentress,0.0,0.0,36.0,21.01333919,57.029148600000006,21.95751221,1.679749684,0
Tennessee,Franklin,0.76,0.0,74.0,20.06922893,59.90689902,20.02387205,2.136548102,10
Tennessee,Gibson,2.53,0.0,82.4,24.31848303,57.61035783,18.07115914,2.4630441430000003,3
Tennessee,Giles,0.0,0.0,48.3,21.16055994,58.83130529,20.00813477,2.16249195,6
Tennessee,Grainger,0.0,0.0,80.7,20.32404407,59.19205012,20.48390581,1.473320372,0
Tennessee,Greene,0.48,4.0,110.6,19.33504132,59.07189486,21.59306382,2.0597218,6
Tennessee,Grundy,0.0,0.0,38.0,21.55702083,57.49288176,20.95009741,1.873220441,0
Tennessee,Hamblen,5.33,0.0,388.0,23.07763788,58.45684462,18.46551751,2.042775945,20
Tennessee,Hamilton,0.38,0.8,620.3,20.76527783,61.65787321,17.57684896,2.303135449,215
Tennessee,Hardeman,0.0,0.0,40.8,19.58366376,62.32751784,18.0888184,1.85963521,0
Tennessee,Hardin,0.0,0.0,45.1,20.5578833,56.33923029,23.10288641,2.541123526,0
Tennessee,Hawkins,0.0,0.0,116.7,19.88324783,58.98814789,21.12860428,2.098001061,6
Tennessee,Haywood,0.0,0.0,35.2,22.23824632,58.73089126,19.03086242,2.382463225,0
Tennessee,Henderson,0.0,0.0,53.4,22.78162818,58.79627967,18.42209215,2.036125974,0
Tennessee,Henry,0.0,0.0,57.5,20.51424686,56.22720811,23.25854503,2.357994932,6
Tennessee,Hickman,0.0,0.0,40.3,20.76367554,61.67657503,17.55974943,1.635877588,0
Tennessee,Houston,1.33,0.0,42.1,21.80806003,57.66670701,20.52523297,2.226794143,0
Tennessee,Humphreys,0.0,0.0,34.9,21.52439684,58.46045656,20.0151466,1.969057665,0
Tennessee,Jackson,0.0,0.0,37.7,17.98775302,59.55094404,22.46130294,2.032658615,0
Tennessee,Jefferson,0.31,0.0,187.6,19.65859439,60.31252314,20.02888247,1.823668814,6
